date,hour,temperture,rainy,holiday
3/1/2017,4,"7	","	0","	0"
3/1/2017,5,"7	","	0","	0"
3/1/2017,6,"7	","	0","	0"
3/1/2017,7,"7	","	0","	0"
3/1/2017,8,"10	","	0","	0"
3/1/2017,9,"13	","	0","	0"
3/1/2017,10,"14	","	0","	0"
3/1/2017,11,"15	","	0","	0"
3/1/2017,12,"16	","	0","	0"
3/1/2017,13,"15	","	0","	0"
3/1/2017,14,"17	","	0","	0"
3/1/2017,15,"16	","	0","	0"
3/1/2017,16,"16	","	0","	0"
3/1/2017,17,"16	","	0","	0"
3/1/2017,18,"12	","	0","	0"
3/1/2017,19,"11	","	0","	0"
3/1/2017,20,"12	","	0","	0"
3/1/2017,21,"11	","	0","	0"
3/1/2017,22,"11	","	0","	0"
3/1/2017,23,"8	","	0","	0"
3/2/2017,0,"8	","	0","	0"
3/2/2017,1,"7	","	0","	0"
3/2/2017,2,"5	","	0","	0"
3/2/2017,3,"5	","	0","	0"
3/2/2017,4,"5	","	0","	0"
3/2/2017,5,"5	","	0","	0"
3/2/2017,6,"4	","	0","	0"
3/2/2017,7,"3	","	0","	0"
3/2/2017,8,"4	","	0","	0"
3/2/2017,9,"5	","	0","	0"
3/2/2017,10,"6	","	0","	0"
3/2/2017,11,"8	","	0","	0"
3/2/2017,12,"10	","	0","	0"
3/2/2017,13,"10	","	0","	0"
3/2/2017,14,"10	","	0","	0"
3/2/2017,15,"11	","	0","	0"
3/2/2017,16,"10	","	0","	0"
3/2/2017,17,"9	","	0","	0"
3/2/2017,18,"9	","	0","	0"
3/2/2017,19,"8	","	0","	0"
3/2/2017,20,"7	","	0","	0"
3/2/2017,21,"6	","	0","	0"
3/2/2017,22,"7	","	0","	0"
3/2/2017,23,"6	","	0","	0"
3/3/2017,0,"5	","	0","	0"
3/3/2017,1,"5	","	0","	0"
3/3/2017,2,"5	","	0","	0"
3/3/2017,3,"4	","	0","	0"
3/3/2017,4,"4	","	0","	0"
3/3/2017,5,"4	","	0","	0"
3/3/2017,6,5,0,0
3/3/2017,7,"5	","	0","	0"
3/3/2017,8,"7	","	0","	0"
3/3/2017,9,"9	","	0","	0"
3/3/2017,10,"11	","	0","	0"
3/3/2017,11,"13	","	0","	0"
3/3/2017,12,"13	","	0","	0"
3/3/2017,13,"13	","	0","	0"
3/3/2017,14,"14	","	0","	0"
3/3/2017,15,"14	","	0","	0"
3/3/2017,16,"14	","	0","	0"
3/3/2017,17,"13	","	0","	0"
3/3/2017,18,"12	","	0","	0"
3/3/2017,19,"11	","	0","	0"
3/3/2017,20,"11	","	0","	0"
3/3/2017,21,"10	","	0","	0"
3/3/2017,22,"10	","	0","	0"
3/3/2017,23,"9	","	0","	0"
3/4/2017,0,"9	","	0","	1"
3/4/2017,1,"8	","	0","	1"
3/4/2017,2,"8	","	0","	1"
3/4/2017,3,"8	","	0","	1"
3/4/2017,4,"6	","	0","	1"
3/4/2017,5,"6	","	0","	1"
3/4/2017,6,"7	","	0","	1"
3/4/2017,7,"7	","	0","	1"
3/4/2017,8,"10	","	0","	1"
3/4/2017,9,"13	","	0","	1"
3/4/2017,10,"16	","	0","	1"
3/4/2017,11,"18	","	0","	1"
3/4/2017,12,"19	","	0","	1"
3/4/2017,13,"20	","	0","	1"
3/4/2017,14,"21	","	0","	1"
3/4/2017,15,"21	","	0","	1"
3/4/2017,16,"19	","	0","	1"
3/4/2017,17,"17	","	0","	1"
3/4/2017,18,"16	","	0","	1"
3/4/2017,19,"14	","	0","	1"
3/4/2017,20,"13	","	0","	1"
3/4/2017,21,"13	","	0","	1"
3/4/2017,22,"13	","	0","	1"
3/4/2017,23,"13	","	0","	1"
3/5/2017,0,"11	","	1","	1"
3/5/2017,1,"11	","	1","	1"
3/5/2017,2,"11	","	0","	1"
3/5/2017,3,"11	","	1","	1"
3/5/2017,4,"11	","	1","	1"
3/5/2017,5,"11	","	1","	1"
3/5/2017,6,"10	","	1","	1"
3/5/2017,7,"10	","	1","	1"
3/5/2017,8,"11	","	0","	1"
3/5/2017,9,"11	","	0","	1"
3/5/2017,10,"12	","	0","	1"
3/5/2017,11,"13	","	0","	1"
3/5/2017,12,"13	","	0","	1"
3/5/2017,13,"13	","	0","	1"
3/5/2017,14,"14	","	0","	1"
3/5/2017,15,"14	","	0","	1"
3/5/2017,16,"13	","	0","	1"
3/5/2017,17,"13	","	0","	1"
3/5/2017,18,"12	","	0","	1"
3/5/2017,19,"11	","	0","	1"
3/5/2017,20,"11	","	0","	1"
3/5/2017,21,"11	","	0","	1"
3/5/2017,22,"11	","	0","	1"
3/5/2017,23,10,0,1
3/6/2017,0,"9	","	1","	0"
3/6/2017,1,"9	","	0","	0"
3/6/2017,2,"9	","	0","	0"
3/6/2017,3,"8	","	0","	0"
3/6/2017,4,"7	","	0","	0"
3/6/2017,5,"7	","	0","	0"
3/6/2017,6,"6	","	0","	0"
3/6/2017,7,"6	","	0","	0"
3/6/2017,8,"7	","	0","	0"
3/6/2017,9,"9	","	0","	0"
3/6/2017,10,"10	","	0","	0"
3/6/2017,11,"10	","	0","	0"
3/6/2017,12,"12	","	0","	0"
3/6/2017,13,"13	","	0","	0"
3/6/2017,14,"12	","	0","	0"
3/6/2017,15,"12	","	0","	0"
3/6/2017,16,"11	","	0","	0"
3/6/2017,17,"11	","	0","	0"
3/6/2017,18,"9	","	0","	0"
3/6/2017,19,"9	","	0","	0"
3/6/2017,20,"8	","	0","	0"
3/6/2017,21,"8	","	0","	0"
3/6/2017,22,"7	","	0","	0"
3/6/2017,23,"7	","	0","	0"
3/7/2017,0,"6	","	0","	0"
3/7/2017,1,"6	","	0","	0"
3/7/2017,2,"5	","	0","	0"
3/7/2017,3,"5	","	0","	0"
3/7/2017,4,"4	","	0","	0"
3/7/2017,5,"4	","	0","	0"
3/7/2017,6,"4	","	0","	0"
3/7/2017,7,"6	","	0","	0"
3/7/2017,8,"9	","	0","	0"
3/7/2017,9,"11	","	0","	0"
3/7/2017,10,"12	","	0","	0"
3/7/2017,11,"13	","	0","	0"
3/7/2017,12,"14	","	0","	0"
3/7/2017,13,"14	","	0","	0"
3/7/2017,14,"15	","	0","	0"
3/7/2017,15,"15	","	0","	0"
3/7/2017,16,"14	","	0","	0"
3/7/2017,17,"14	","	0","	0"
3/7/2017,18,"11	","	0","	0"
3/7/2017,19,"10	","	0","	0"
3/7/2017,20,"8	","	0","	0"
3/7/2017,21,"8	","	0","	0"
3/7/2017,22,"7	","	0","	0"
3/7/2017,23,"6	","	0","	0"
3/8/2017,0,"6	","	0","	0"
3/8/2017,1,"5	","	0","	0"
3/8/2017,2,"4	","	0","	0"
3/8/2017,3,"4	","	0","	0"
3/8/2017,4,"3	","	0","	0"
3/8/2017,5,"5	","	0","	0"
3/8/2017,6,"3	","	0","	0"
3/8/2017,7,"5	","	0","	0"
3/8/2017,8,"7	","	0","	0"
3/8/2017,9,"9	","	0","	0"
3/8/2017,10,"10	","	0","	0"
3/8/2017,11,"11	","	0","	0"
3/8/2017,12,"13	","	0","	0"
3/8/2017,13,"14	","	0","	0"
3/8/2017,14,"14	","	0","	0"
3/8/2017,15,"15	","	0","	0"
3/8/2017,16,"14	","	0","	0"
3/8/2017,17,"13	","	0","	0"
3/8/2017,18,"11	","	0","	0"
3/8/2017,19,"11	","	0","	0"
3/8/2017,20,"9	","	0","	0"
3/8/2017,21,"9	","	0","	0"
3/8/2017,22,"8	","	0","	0"
3/8/2017,23,"8	","	0","	0"
3/9/2017,0,"8	","	0","	0"
3/9/2017,1,"7	","	0","	0"
3/9/2017,2,"6	","	0","	0"
3/9/2017,3,"6	","	0","	0"
3/9/2017,4,"6	","	0","	0"
3/9/2017,5,"5	","	0","	0"
3/9/2017,6,"5	","	0","	0"
3/9/2017,7,"6	","	0","	0"
3/9/2017,8,"10	","	0","	0"
3/9/2017,9,"12	","	0","	0"
3/9/2017,10,"15	","	0","	0"
3/9/2017,11,"15	","	0","	0"
3/9/2017,12,"16	","	0","	0"
3/9/2017,13,"17	","	0","	0"
3/9/2017,14,"17	","	0","	0"
3/9/2017,15,"18	","	0","	0"
3/9/2017,16,"17	","	0","	0"
3/9/2017,17,"16	","	0","	0"
3/9/2017,18,15,0,0
3/9/2017,19,"15	","	0","	0"
3/9/2017,20,"12	","	0","	0"
3/9/2017,21,"12	","	0","	0"
3/9/2017,22,"11	","	0","	0"
3/9/2017,23,"11	","	0","	0"
3/10/2017,0,"11	","	0","	0"
3/10/2017,1,"11	","	0","	0"
3/10/2017,2,"11	","	0","	0"
3/10/2017,3,"11	","	0","	0"
3/10/2017,4,"11	","	0","	0"
3/10/2017,5,"11	","	0","	0"
3/10/2017,6,"11	","	0","	0"
3/10/2017,7,"12	","	0","	0"
3/10/2017,8,"12	","	0","	0"
3/10/2017,9,"13	","	0","	0"
3/10/2017,10,"14	","	0","	0"
3/10/2017,11,"15	","	0","	0"
3/10/2017,12,"15	","	0","	0"
3/10/2017,13,"16	","	0","	0"
3/10/2017,14,"16	","	0","	0"
3/10/2017,15,"15	","	0","	0"
3/10/2017,16,"16	","	0","	0"
3/10/2017,17,"15	","	0","	0"
3/10/2017,18,"13	","	0","	0"
3/10/2017,19,"12	","	0","	0"
3/10/2017,20,"12	","	0","	0"
3/10/2017,21,"11	","	0","	0"
3/10/2017,22,"11	","	0","	0"
3/10/2017,23,"10	","	0","	0"
3/11/2017,0,"10	","	0","	1"
3/11/2017,1,"9	","	0","	1"
3/11/2017,2,"9	","	0","	1"
3/11/2017,3,"9	","	0","	1"
3/11/2017,4,"9	","	0","	1"
3/11/2017,5,"9	","	0","	1"
3/11/2017,6,"9	","	0","	1"
3/11/2017,7,"10	","	0","	1"
3/11/2017,8,"11	","	0","	1"
3/11/2017,9,"12	","	0","	1"
3/11/2017,10,"15	","	0","	1"
3/11/2017,11,"16	","	0","	1"
3/11/2017,12,"17	","	0","	1"
3/11/2017,13,"17	","	0","	1"
3/11/2017,14,"16	","	0","	1"
3/11/2017,15,"16	","	0","	1"
3/11/2017,16,"15	","	0","	1"
3/11/2017,17,"14	","	0","	1"
3/11/2017,18,"14	","	0","	1"
3/11/2017,19,"13	","	0","	1"
3/11/2017,20,"13	","	0","	1"
3/11/2017,21,"13	","	0","	1"
3/11/2017,22,"13	","	0","	1"
3/11/2017,23,"13	","	0","	1"
3/12/2017,0,"12	","	0","	1"
3/12/2017,1,"12	","	0","	1"
3/12/2017,2,"13	","	0","	1"
3/12/2017,3,"12	","	0","	1"
3/12/2017,4,"12	","	0","	1"
3/12/2017,5,"12	","	0","	1"
3/12/2017,6,"12	","	0","	1"
3/12/2017,7,"12	","	0","	1"
3/12/2017,8,"13	","	0","	1"
3/12/2017,9,"13	","	0","	1"
3/12/2017,10,"13	","	0","	1"
3/12/2017,11,"12	","	1","	1"
3/12/2017,12,"12	","	1","	1"
3/12/2017,13,"12	","	1","	1"
3/12/2017,14,"12	","	1","	1"
3/12/2017,15,"12	","	1","	1"
3/12/2017,16,"12	","	1","	1"
3/12/2017,17,"12	","	1","	1"
3/12/2017,18,"11	","	1","	1"
3/12/2017,19,"11	","	1","	1"
3/12/2017,20,"11	","	1","	1"
3/12/2017,21,"11	","	1","	1"
3/12/2017,22,"10	","	1","	1"
3/12/2017,23,"10	","	1","	1"
3/13/2017,0,"10	","	0","	0"
3/13/2017,1,"9	","	1","	0"
3/13/2017,2,"10	","	0","	0"
3/13/2017,3,"10	","	1","	0"
3/13/2017,4,"10	","	1","	0"
3/13/2017,5,"10	","	0","	0"
3/13/2017,6,"9	","	1","	0"
3/13/2017,7,"9	","	1","	0"
3/13/2017,8,"9	","	1","	0"
3/13/2017,9,"9	","	1","	0"
3/13/2017,10,"9	","	1","	0"
3/13/2017,11,"9	","	1","	0"
3/13/2017,12,"9	","	1","	0"
3/13/2017,13,"8	","	1","	0"
3/13/2017,14,"8	","	1","	0"
3/13/2017,15,"7	","	1","	0"
3/13/2017,16,"6	","	1","	0"
3/13/2017,17,"7	","	0","	0"
3/13/2017,18,"7	","	1","	0"
3/13/2017,19,"7	","	1","	0"
3/13/2017,20,"6	","	1","	0"
3/13/2017,21,"7	","	1","	0"
3/13/2017,22,"7	","	0","	0"
3/13/2017,23,"7	","	0","	0"
3/14/2017,0,"7	","	0","	0"
3/14/2017,1,"6	","	0","	0"
3/14/2017,2,"6	","	0","	0"
3/14/2017,3,"6	","	0","	0"
3/14/2017,4,"6	","	0","	0"
3/14/2017,5,"5	","	0","	0"
3/14/2017,6,"4	","	0","	0"
3/14/2017,7,"5	","	0","	0"
3/14/2017,8,"7	","	0","	0"
3/14/2017,9,"9	","	0","	0"
3/14/2017,10,"10	","	0","	0"
3/14/2017,11,"11	","	0","	0"
3/14/2017,12,"13	","	0","	0"
3/14/2017,13,"13	","	0","	0"
3/14/2017,14,"13	","	0","	0"
3/14/2017,15,"13	","	0","	0"
3/14/2017,16,"13	","	0","	0"
3/14/2017,17,"11	","	0","	0"
3/14/2017,18,"9	","	0","	0"
3/14/2017,19,"9	","	0","	0"
3/14/2017,20,"8	","	0","	0"
3/14/2017,21,"7	","	0","	0"
3/14/2017,22,"6	","	0","	0"
3/14/2017,23,"5	","	0","	0"
3/15/2017,0,"6	","	0","	0"
3/15/2017,1,"5	","	0","	0"
3/15/2017,2,"5	","	0","	0"
3/15/2017,3,"4	","	0","	0"
3/15/2017,4,"4	","	0","	0"
3/15/2017,6,"4	","	0","	0"
3/15/2017,7,"5	","	0","	0"
3/15/2017,8,"9	","	0","	0"
3/15/2017,9,"11	","	0","	0"
3/15/2017,10,"12	","	0","	0"
3/15/2017,11,"13	","	0","	0"
3/15/2017,12,"14	","	0","	0"
3/15/2017,13,"14	","	0","	0"
3/15/2017,14,"14	","	0","	0"
3/15/2017,15,"14	","	0","	0"
3/15/2017,16,"14	","	0","	0"
3/15/2017,17,"13	","	0","	0"
3/15/2017,18,"12	","	0","	0"
3/15/2017,19,"10	","	0","	0"
3/15/2017,20,"10	","	0","	0"
3/15/2017,21,"9	","	0","	0"
3/15/2017,22,"9	","	0","	0"
3/15/2017,23,"9	","	0","	0"
3/16/2017,0,"9	","	0","	0"
3/16/2017,1,"9	","	0","	0"
3/16/2017,2,"9	","	0","	0"
3/16/2017,3,"9	","	0","	0"
3/16/2017,4,"8	","	0","	0"
3/16/2017,5,"8	","	0","	0"
3/16/2017,6,"8	","	0","	0"
3/16/2017,7,"9	","	0","	0"
3/16/2017,8,"9	","	0","	0"
3/16/2017,9,"11	","	0","	0"
3/16/2017,10,"11	","	0","	0"
3/16/2017,11,"13	","	0","	0"
3/16/2017,12,"13	","	0","	0"
3/16/2017,13,"13	","	0","	0"
3/16/2017,14,"12	","	0","	0"
3/16/2017,15,"12	","	0","	0"
3/16/2017,16,"12	","	0","	0"
3/16/2017,17,"11	","	0","	0"
3/16/2017,18,"11	","	0","	0"
3/16/2017,19,"11	","	0","	0"
3/16/2017,20,"10	","	0","	0"
3/16/2017,21,"9	","	0","	0"
3/16/2017,22,"9	","	0","	0"
3/16/2017,23,"8	","	0","	0"
3/17/2017,0,"8	","	0","	0"
3/17/2017,1,"7	","	0","	0"
3/17/2017,2,"6	","	0","	0"
3/17/2017,3,"5	","	0","	0"
3/17/2017,4,"7	","	0","	0"
3/17/2017,5,"6	","	0","	0"
3/17/2017,6,"5	","	0","	0"
3/17/2017,7,"7	","	0","	0"
3/17/2017,8,"10	","	0","	0"
3/17/2017,9,"11	","	0","	0"
3/17/2017,10,"12	","	0","	0"
3/17/2017,11,"13	","	0","	0"
3/17/2017,12,"13	","	0","	0"
3/17/2017,13,"14	","	0","	0"
3/17/2017,14,"14	","	0","	0"
3/17/2017,15,"14	","	0","	0"
3/17/2017,16,"13	","	0","	0"
3/17/2017,17,"12	","	0","	0"
3/17/2017,18,"11	","	0","	0"
3/17/2017,19,"10	","	0","	0"
3/17/2017,20,"10	","	0","	0"
3/17/2017,21,"10	","	0","	0"
3/17/2017,22,"10	","	0","	0"
3/17/2017,23,"10	","	0","	0"
3/18/2017,0,"10	","	0","	1"
3/18/2017,1,"10	","	0","	1"
3/18/2017,2,"11	","	0","	1"
3/18/2017,3,"11	","	0","	1"
3/18/2017,4,"11	","	0","	1"
3/18/2017,5,"11	","	0","	1"
3/18/2017,6,"11	","	0","	1"
3/18/2017,7,"11	","	0","	1"
3/18/2017,8,"12	","	0","	1"
3/18/2017,9,"12	","	0","	1"
3/18/2017,10,"12	","	0","	1"
3/18/2017,11,"12	","	0","	1"
3/18/2017,12,"13	","	0","	1"
3/18/2017,13,"13	","	0","	1"
3/18/2017,14,"13	","	0","	1"
3/18/2017,15,"13	","	0","	1"
3/18/2017,16,"13	","	0","	1"
3/18/2017,17,"13	","	0","	1"
3/18/2017,18,"12	","	0","	1"
3/18/2017,19,"12	","	0","	1"
3/18/2017,20,"12	","	0","	1"
3/18/2017,21,"12	","	0","	1"
3/18/2017,22,"12	","	0","	1"
3/18/2017,23,"11	","	0","	1"
3/19/2017,0,"11	","	0","	1"
3/19/2017,1,"11	","	0","	1"
3/19/2017,2,"11	","	0","	1"
3/19/2017,3,"11	","	0","	1"
3/19/2017,4,"11	","	0","	1"
3/19/2017,5,"11	","	0","	1"
3/19/2017,6,"11	","	0","	1"
3/19/2017,7,"11	","	0","	1"
3/19/2017,8,"12	","	0","	1"
3/19/2017,9,"12	","	0","	1"
3/19/2017,10,"13	","	0","	1"
3/19/2017,11,"13	","	0","	1"
3/19/2017,12,"11	","	1","	1"
3/19/2017,13,"11	","	1","	1"
3/19/2017,14,"10	","	1","	1"
3/19/2017,15,"10	","	1","	1"
3/19/2017,16,"10	","	1","	1"
3/19/2017,17,"10	","	0","	1"
3/19/2017,18,"10	","	0","	1"
3/19/2017,19,"11	","	0","	1"
3/19/2017,20,"11	","	0","	1"
3/19/2017,21,"11	","	0","	1"
3/19/2017,22,"11	","	0","	1"
3/19/2017,23,"12	","	0","	1"
3/20/2017,0,"12	","	0","	0"
3/20/2017,1,"11	","	1","	0"
3/20/2017,2,"11	","	1","	0"
3/20/2017,3,"11	","	1","	0"
3/20/2017,4,"11	","	1","	0"
3/20/2017,5,"11	","	1","	0"
3/20/2017,6,"11	","	1","	0"
3/20/2017,7,"11	","	0","	0"
3/20/2017,8,"11	","	0","	0"
3/20/2017,9,"12	","	0","	0"
3/20/2017,10,"12	","	1","	0"
3/20/2017,11,"12	","	1","	0"
3/20/2017,12,"12	","	1","	0"
3/20/2017,13,12,1,0
3/20/2017,14,"12	","	0","	0"
3/20/2017,15,"13	","	0","	0"
3/20/2017,16,"12	","	0","	0"
3/20/2017,17,"11	","	1","	0"
3/20/2017,18,"11	","	1","	0"
3/20/2017,19,"11	","	1","	0"
3/20/2017,20,"11	","	1","	0"
3/20/2017,21,"10	","	1","	0"
3/20/2017,22,"10	","	0","	0"
3/20/2017,23,"10	","	1","	0"
3/21/2017,0,"9	","	0","	0"
3/21/2017,1,"9	","	0","	0"
3/21/2017,2,"9	","	0","	0"
3/21/2017,3,"9	","	0","	0"
3/21/2017,4,"9	","	0","	0"
3/21/2017,5,"9	","	0","	0"
3/21/2017,6,"8	","	0","	0"
3/21/2017,7,"8	","	0","	0"
3/21/2017,8,"10	","	0","	0"
3/21/2017,9,"12	","	0","	0"
3/21/2017,10,"13	","	0","	0"
3/21/2017,11,"14	","	0","	0"
3/21/2017,12,"15	","	0","	0"
3/21/2017,13,"16	","	0","	0"
3/21/2017,14,"16	","	0","	0"
3/21/2017,15,"16	","	0","	0"
3/21/2017,16,"15	","	0","	0"
3/21/2017,17,"13	","	0","	0"
3/21/2017,18,"12	","	0","	0"
3/21/2017,19,"11	","	0","	0"
3/21/2017,20,"11	","	0","	0"
3/21/2017,21,"10	","	0","	0"
3/21/2017,22,"9	","	0","	0"
3/21/2017,23,"9	","	0","	0"
3/22/2017,0,"9	","	0","	0"
3/22/2017,1,"9	","	0","	0"
3/22/2017,2,"9	","	0","	0"
3/22/2017,3,"9	","	0","	0"
3/22/2017,4,"9	","	0","	0"
3/22/2017,5,"9	","	0","	0"
3/22/2017,6,"8	","	1","	0"
3/22/2017,7,"8	","	1","	0"
3/22/2017,8,"9	","	1","	0"
3/22/2017,9,"9	","	1","	0"
3/22/2017,10,"9	","	1","	0"
3/22/2017,11,"9	","	1","	0"
3/22/2017,12,"9	","	1","	0"
3/22/2017,13,"10	","	1","	0"
3/22/2017,14,"9	","	1","	0"
3/22/2017,15,"9	","	1","	0"
3/22/2017,16,"9	","	1","	0"
3/22/2017,17,"8	","	1","	0"
3/22/2017,18,"8	","	1","	0"
3/22/2017,19,"8	","	1","	0"
3/22/2017,20,"8	","	0","	0"
3/22/2017,21,"8	","	1","	0"
3/22/2017,22,"8	","	1","	0"
3/22/2017,23,"8	","	1","	0"
3/23/2017,0,"8	","	1","	0"
3/23/2017,1,"8	","	0","	0"
3/23/2017,2,"8	","	0","	0"
3/23/2017,3,"8	","	0","	0"
3/23/2017,4,"8	","	0","	0"
3/23/2017,5,"8	","	1","	0"
3/23/2017,6,"8	","	1","	0"
3/23/2017,7,"9	","	1","	0"
3/23/2017,8,"9	","	0","	0"
3/23/2017,9,"9	","	0","	0"
3/23/2017,10,"10	","	0","	0"
3/23/2017,11,"10	","	0","	0"
3/23/2017,12,"11	","	0","	0"
3/23/2017,13,"11	","	0","	0"
3/23/2017,14,"11	","	0","	0"
3/23/2017,15,"11	","	0","	0"
3/23/2017,16,"11	","	0","	0"
3/23/2017,17,"10	","	0","	0"
3/23/2017,18,"10	","	0","	0"
3/23/2017,19,"10	","	0","	0"
3/23/2017,20,"9	","	0","	0"
3/23/2017,21,"9	","	0","	0"
3/23/2017,22,"9	","	0","	0"
3/23/2017,23,"9	","	0","	0"
3/24/2017,0,"9	","	0","	0"
3/24/2017,1,"9	","	0","	0"
3/24/2017,2,"9	","	0","	0"
3/24/2017,3,"9	","	0","	0"
3/24/2017,4,"9	","	0","	0"
3/24/2017,5,"8	","	0","	0"
3/24/2017,6,"9	","	0","	0"
3/24/2017,7,"9	","	0","	0"
3/24/2017,8,"10	","	0","	0"
3/24/2017,9,"10	","	0","	0"
3/24/2017,10,"12	","	0","	0"
3/24/2017,11,"12	","	0","	0"
3/24/2017,12,"12	","	0","	0"
3/24/2017,13,"12	","	0","	0"
3/24/2017,14,"12	","	0","	0"
3/24/2017,15,"12	","	0","	0"
3/24/2017,16,"11	","	0","	0"
3/24/2017,17,"10	","	1","	0"
3/24/2017,18,"9	","	1","	0"
3/24/2017,19,"9	","	1","	0"
3/24/2017,20,"8	","	1","	0"
3/24/2017,21,"8	","	1","	0"
3/24/2017,22,"7	","	1","	0"
3/24/2017,23,"7	","	0","	0"
3/25/2017,0,"7	","	1","	1"
3/25/2017,1,"7	","	0","	1"
3/25/2017,2,"7	","	0","	1"
3/25/2017,3,"7	","	0","	1"
3/25/2017,4,"7	","	0","	1"
3/25/2017,5,"7	","	0","	1"
3/25/2017,6,"6	","	0","	1"
3/25/2017,7,"8	","	0","	1"
3/25/2017,8,"10	","	0","	1"
3/25/2017,9,"11	","	0","	1"
3/25/2017,10,"13	","	0","	1"
3/25/2017,11,"12	","	0","	1"
3/25/2017,12,"13	","	0","	1"
3/25/2017,13,"14	","	0","	1"
3/25/2017,14,"16	","	0","	1"
3/25/2017,15,"16	","	0","	1"
3/25/2017,16,"15	","	0","	1"
3/25/2017,17,"14	","	0","	1"
3/25/2017,18,"13	","	0","	1"
3/25/2017,19,"13	","	0","	1"
3/25/2017,20,"12	","	0","	1"
3/25/2017,21,"12	","	0","	1"
3/25/2017,22,"11	","	0","	1"
3/25/2017,23,"11	","	0","	1"
3/26/2017,0,"11	","	0","	1"
3/26/2017,1,"10	","	0","	1"
3/26/2017,2,"10	","	0","	1"
3/26/2017,3,"9	","	0","	1"
3/26/2017,4,"9	","	0","	1"
3/26/2017,5,"7	","	0","	1"
3/26/2017,6,"7	","	0","	1"
3/26/2017,7,"9	","	0","	1"
3/26/2017,8,"11	","	0","	1"
3/26/2017,9,"14	","	0","	1"
3/26/2017,10,"15	","	0","	1"
3/26/2017,11,"16	","	0","	1"
3/26/2017,12,"17	","	0","	1"
3/26/2017,13,"17	","	0","	1"
3/26/2017,14,"18	","	0","	1"
3/26/2017,15,"17	","	0","	1"
3/26/2017,16,"18	","	0","	1"
3/26/2017,17,"18	","	0","	1"
3/26/2017,18,"17	","	0","	1"
3/26/2017,19,16,0,1
3/26/2017,20,"15	","	0","	1"
3/26/2017,21,"14	","	0","	1"
3/26/2017,22,"13	","	0","	1"
3/26/2017,23,"11	","	0","	1"
3/27/2017,0,"10	","	0","	0"
3/27/2017,1,"10	","	0","	0"
3/27/2017,2,"9	","	0","	0"
3/27/2017,3,"8	","	0","	0"
3/27/2017,4,"8	","	0","	0"
3/27/2017,5,"6	","	0","	0"
3/27/2017,6,"6	","	0","	0"
3/27/2017,7,"10	","	0","	0"
3/27/2017,8,"13	","	0","	0"
3/27/2017,9,"16	","	0","	0"
3/27/2017,10,"17	","	0","	0"
3/27/2017,11,"18	","	0","	0"
3/27/2017,12,"19	","	0","	0"
3/27/2017,13,"20	","	0","	0"
3/27/2017,14,"21	","	0","	0"
3/27/2017,15,"20	","	0","	0"
3/27/2017,16,"20	","	0","	0"
3/27/2017,17,"19	","	0","	0"
3/27/2017,18,"17	","	0","	0"
3/27/2017,19,"15	","	0","	0"
3/27/2017,20,"14	","	0","	0"
3/27/2017,21,"14	","	0","	0"
3/27/2017,22,"13	","	0","	0"
3/27/2017,23,"13	","	0","	0"
3/28/2017,0,"13	","	0","	0"
3/28/2017,1,"13	","	0","	0"
3/28/2017,2,"12	","	0","	0"
3/28/2017,3,"12	","	0","	0"
3/28/2017,4,"12	","	0","	0"
3/28/2017,5,"12	","	0","	0"
3/28/2017,6,"12	","	0","	0"
3/28/2017,7,"12	","	0","	0"
3/28/2017,8,"15	","	0","	0"
3/28/2017,9,"18	","	0","	0"
3/28/2017,10,"19	","	0","	0"
3/28/2017,11,"20	","	0","	0"
3/28/2017,12,"23	","	0","	0"
3/28/2017,13,"23	","	0","	0"
3/28/2017,14,"22	","	0","	0"
3/28/2017,15,"21	","	0","	0"
3/28/2017,16,"20	","	0","	0"
3/28/2017,17,"20	","	0","	0"
3/28/2017,18,"20	","	0","	0"
3/28/2017,19,"19	","	0","	0"
3/28/2017,20,"19	","	0","	0"
3/28/2017,21,"18	","	0","	0"
3/28/2017,22,"17	","	0","	0"
3/28/2017,23,"16	","	0","	0"
3/29/2017,0,"15	","	0","	0"
3/29/2017,1,"15	","	0","	0"
3/29/2017,2,"15	","	0","	0"
3/29/2017,3,"13	","	0","	0"
3/29/2017,4,"13	","	0","	0"
3/29/2017,5,"12	","	0","	0"
3/29/2017,6,"12	","	0","	0"
3/29/2017,7,"12	","	0","	0"
3/29/2017,8,"12	","	0","	0"
3/29/2017,9,"12	","	0","	0"
3/29/2017,10,"13	","	0","	0"
3/29/2017,11,"15	","	0","	0"
3/29/2017,12,"17	","	0","	0"
3/29/2017,13,"17	","	0","	0"
3/29/2017,14,"17	","	0","	0"
3/29/2017,15,"17	","	0","	0"
3/29/2017,16,"16	","	0","	0"
3/29/2017,17,"16	","	0","	0"
3/29/2017,18,"14	","	0","	0"
3/29/2017,19,"14	","	0","	0"
3/29/2017,20,"14	","	0","	0"
3/29/2017,21,"12	","	0","	0"
3/29/2017,22,"12	","	0","	0"
3/29/2017,23,"11	","	0","	0"
3/30/2017,0,"11	","	0","	0"
3/30/2017,1,"11	","	0","	0"
3/30/2017,2,"10	","	0","	0"
3/30/2017,3,"10	","	0","	0"
3/30/2017,4,"10	","	0","	0"
3/30/2017,5,"10	","	0","	0"
3/30/2017,6,"10	","	0","	0"
3/30/2017,7,"11	","	0","	0"
3/30/2017,8,"11	","	0","	0"
