year,month,day,hour,weekday,grid_id,temperture,car_number,holiday_0,holiday_1,rainy_0,rainy_1,xbg,lgb
2017,2,5,12,6,40,8,15.0,0,1,1,0,19.0,18.0
2017,2,5,12,6,41,8,26.0,0,1,1,0,22.0,23.0
2017,2,5,12,6,42,8,3.0,0,1,1,0,6.0,6.0
2017,2,5,12,6,43,8,5.0,0,1,1,0,8.0,8.0
2017,2,5,12,6,44,8,43.0,0,1,1,0,37.0,38.0
2017,2,5,12,6,45,8,11.0,0,1,1,0,13.0,14.0
2017,2,5,12,6,46,8,8.0,0,1,1,0,7.0,7.0
2017,2,5,12,6,47,8,10.0,0,1,1,0,13.0,14.0
2017,2,5,12,6,48,8,10.0,0,1,1,0,11.0,11.0
2017,2,5,12,6,49,8,7.0,0,1,1,0,8.0,8.0
2017,2,5,12,6,50,8,13.0,0,1,1,0,12.0,12.0
2017,2,5,13,6,1,8,6.0,0,1,1,0,7.0,7.0
2017,2,5,13,6,2,8,6.0,0,1,1,0,6.0,6.0
2017,2,5,13,6,3,8,8.0,0,1,1,0,7.0,7.0
2017,2,5,13,6,4,8,6.0,0,1,1,0,7.0,8.0
2017,2,5,13,6,5,8,5.0,0,1,1,0,5.0,5.0
2017,2,5,13,6,6,8,14.0,0,1,1,0,11.0,12.0
2017,2,5,13,6,7,8,4.0,0,1,1,0,7.0,7.0
2017,2,5,13,6,8,8,7.0,0,1,1,0,7.0,7.0
2017,2,5,13,6,9,8,7.0,0,1,1,0,6.0,6.0
2017,2,5,13,6,10,8,12.0,0,1,1,0,9.0,9.0
2017,2,5,13,6,11,8,11.0,0,1,1,0,9.0,9.0
2017,2,5,13,6,12,8,10.0,0,1,1,0,10.0,11.0
2017,2,5,13,6,14,8,12.0,0,1,1,0,9.0,9.0
2017,2,5,13,6,15,8,1.0,0,1,1,0,3.0,3.0
2017,2,5,13,6,16,8,17.0,0,1,1,0,11.0,11.0
2017,2,5,13,6,17,8,16.0,0,1,1,0,11.0,11.0
2017,2,5,13,6,18,8,11.0,0,1,1,0,11.0,11.0
2017,2,5,13,6,19,8,14.0,0,1,1,0,10.0,10.0
2017,2,5,13,6,20,8,2.0,0,1,1,0,4.0,5.0
2017,2,5,13,6,21,8,5.0,0,1,1,0,4.0,4.0
2017,2,5,13,6,22,8,7.0,0,1,1,0,6.0,7.0
2017,2,5,13,6,23,8,2.0,0,1,1,0,2.0,3.0
2017,2,5,13,6,24,8,11.0,0,1,1,0,14.0,15.0
2017,2,5,13,6,25,8,2.0,0,1,1,0,3.0,4.0
2017,2,5,13,6,26,8,20.0,0,1,1,0,19.0,19.0
2017,2,5,13,6,27,8,20.0,0,1,1,0,19.0,19.0
2017,2,5,13,6,28,8,10.0,0,1,1,0,11.0,11.0
2017,2,5,13,6,29,8,16.0,0,1,1,0,19.0,19.0
2017,2,5,13,6,30,8,20.0,0,1,1,0,13.0,14.0
2017,2,5,13,6,31,8,4.0,0,1,1,0,5.0,5.0
2017,2,5,13,6,32,8,11.0,0,1,1,0,12.0,12.0
2017,2,5,13,6,33,8,17.0,0,1,1,0,13.0,14.0
2017,2,5,13,6,34,8,4.0,0,1,1,0,3.0,4.0
2017,2,5,13,6,35,8,12.0,0,1,1,0,16.0,16.0
2017,2,5,13,6,36,8,10.0,0,1,1,0,9.0,9.0
2017,2,5,13,6,37,8,8.0,0,1,1,0,11.0,10.0
2017,2,5,13,6,38,8,22.0,0,1,1,0,12.0,14.0
2017,2,5,13,6,39,8,17.0,0,1,1,0,13.0,14.0
2017,2,5,13,6,40,8,26.0,0,1,1,0,19.0,18.0
2017,2,5,13,6,41,8,26.0,0,1,1,0,22.0,23.0
2017,2,5,13,6,42,8,5.0,0,1,1,0,6.0,6.0
2017,2,5,13,6,43,8,13.0,0,1,1,0,8.0,9.0
2017,2,5,13,6,44,8,39.0,0,1,1,0,37.0,38.0
2017,2,5,13,6,45,8,25.0,0,1,1,0,13.0,14.0
2017,2,5,13,6,46,8,7.0,0,1,1,0,8.0,9.0
2017,2,5,13,6,47,8,21.0,0,1,1,0,14.0,15.0
2017,2,5,13,6,48,8,16.0,0,1,1,0,11.0,12.0
2017,2,5,13,6,49,8,11.0,0,1,1,0,8.0,9.0
2017,2,5,13,6,50,8,11.0,0,1,1,0,12.0,12.0
2017,2,5,14,6,1,9,5.0,0,1,1,0,7.0,7.0
2017,2,5,14,6,2,9,5.0,0,1,1,0,6.0,5.0
2017,2,5,14,6,3,9,4.0,0,1,1,0,7.0,7.0
2017,2,5,14,6,4,9,7.0,0,1,1,0,7.0,7.0
2017,2,5,14,6,5,9,9.0,0,1,1,0,5.0,5.0
2017,2,5,14,6,6,9,9.0,0,1,1,0,10.0,10.0
2017,2,5,14,6,7,9,5.0,0,1,1,0,7.0,7.0
2017,2,5,14,6,8,9,4.0,0,1,1,0,7.0,7.0
2017,2,5,14,6,9,9,3.0,0,1,1,0,6.0,6.0
2017,2,5,14,6,10,9,11.0,0,1,1,0,9.0,9.0
2017,2,5,14,6,11,9,10.0,0,1,1,0,9.0,8.0
2017,2,5,14,6,12,9,9.0,0,1,1,0,10.0,11.0
2017,2,5,14,6,13,9,1.0,0,1,1,0,3.0,3.0
2017,2,5,14,6,14,9,6.0,0,1,1,0,9.0,9.0
2017,2,5,14,6,15,9,2.0,0,1,1,0,2.0,3.0
2017,2,5,14,6,16,9,11.0,0,1,1,0,11.0,11.0
2017,2,5,14,6,17,9,6.0,0,1,1,0,11.0,11.0
2017,2,5,14,6,18,9,14.0,0,1,1,0,11.0,11.0
2017,2,5,14,6,19,9,7.0,0,1,1,0,10.0,10.0
2017,2,5,14,6,20,9,5.0,0,1,1,0,4.0,4.0
2017,2,5,14,6,21,9,5.0,0,1,1,0,4.0,4.0
2017,2,5,14,6,22,9,8.0,0,1,1,0,6.0,7.0
2017,2,5,14,6,23,9,2.0,0,1,1,0,2.0,3.0
2017,2,5,14,6,24,9,8.0,0,1,1,0,14.0,14.0
2017,2,5,14,6,25,9,2.0,0,1,1,0,3.0,4.0
2017,2,5,14,6,26,9,12.0,0,1,1,0,19.0,18.0
2017,2,5,14,6,27,9,14.0,0,1,1,0,19.0,18.0
2017,2,5,14,6,28,9,13.0,0,1,1,0,11.0,11.0
2017,2,5,14,6,29,9,12.0,0,1,1,0,19.0,18.0
2017,2,5,14,6,30,9,13.0,0,1,1,0,13.0,14.0
2017,2,5,14,6,31,9,7.0,0,1,1,0,5.0,5.0
2017,2,5,14,6,32,9,13.0,0,1,1,0,12.0,12.0
2017,2,5,14,6,33,9,14.0,0,1,1,0,13.0,14.0
2017,2,5,14,6,34,9,6.0,0,1,1,0,3.0,4.0
2017,2,5,14,6,35,9,9.0,0,1,1,0,16.0,15.0
2017,2,5,14,6,36,9,10.0,0,1,1,0,8.0,9.0
2017,2,5,14,6,37,9,7.0,0,1,1,0,11.0,10.0
2017,2,5,14,6,38,9,15.0,0,1,1,0,12.0,14.0
2017,2,5,14,6,39,9,15.0,0,1,1,0,13.0,14.0
2017,2,5,14,6,40,9,18.0,0,1,1,0,19.0,18.0
2017,2,5,14,6,41,9,20.0,0,1,1,0,22.0,22.0
2017,2,5,14,6,42,9,9.0,0,1,1,0,6.0,7.0
2017,2,5,14,6,43,9,4.0,0,1,1,0,8.0,9.0
2017,2,5,14,6,44,9,35.0,0,1,1,0,37.0,37.0
2017,2,5,14,6,45,9,17.0,0,1,1,0,13.0,14.0
2017,2,5,14,6,46,9,6.0,0,1,1,0,7.0,7.0
2017,2,5,14,6,47,9,15.0,0,1,1,0,14.0,15.0
2017,2,5,14,6,48,9,16.0,0,1,1,0,11.0,12.0
2017,2,5,14,6,49,9,6.0,0,1,1,0,8.0,8.0
2017,2,5,14,6,50,9,12.0,0,1,1,0,12.0,12.0
2017,2,5,15,6,1,10,7.0,0,1,1,0,7.0,7.0
2017,2,5,15,6,2,10,7.0,0,1,1,0,6.0,5.0
2017,2,5,15,6,3,10,5.0,0,1,1,0,7.0,7.0
2017,2,5,15,6,4,10,5.0,0,1,1,0,7.0,7.0
2017,2,5,15,6,5,10,2.0,0,1,1,0,4.0,4.0
2017,2,5,15,6,6,10,8.0,0,1,1,0,11.0,11.0
2017,2,5,15,6,7,10,5.0,0,1,1,0,8.0,8.0
2017,2,5,15,6,8,10,6.0,0,1,1,0,7.0,7.0
2017,2,5,15,6,9,10,5.0,0,1,1,0,6.0,5.0
2017,2,5,15,6,10,10,9.0,0,1,1,0,9.0,8.0
2017,2,5,15,6,11,10,10.0,0,1,1,0,9.0,8.0
2017,2,5,15,6,12,10,11.0,0,1,1,0,10.0,11.0
2017,2,5,15,6,13,10,1.0,0,1,1,0,3.0,3.0
2017,2,5,15,6,14,10,5.0,0,1,1,0,9.0,9.0
2017,2,5,15,6,15,10,1.0,0,1,1,0,3.0,3.0
2017,2,5,15,6,16,10,10.0,0,1,1,0,12.0,13.0
2017,2,5,15,6,17,10,8.0,0,1,1,0,11.0,11.0
2017,2,5,15,6,18,10,17.0,0,1,1,0,11.0,11.0
2017,2,5,15,6,19,10,9.0,0,1,1,0,11.0,11.0
2017,2,5,15,6,21,10,5.0,0,1,1,0,4.0,4.0
2017,2,5,15,6,22,10,5.0,0,1,1,0,6.0,6.0
2017,2,5,15,6,23,10,1.0,0,1,1,0,2.0,3.0
2017,2,5,15,6,24,10,11.0,0,1,1,0,14.0,14.0
2017,2,5,15,6,25,10,2.0,0,1,1,0,3.0,3.0
2017,2,5,15,6,26,10,14.0,0,1,1,0,19.0,18.0
2017,2,5,15,6,27,10,16.0,0,1,1,0,19.0,18.0
2017,2,5,15,6,28,10,8.0,0,1,1,0,12.0,12.0
2017,2,5,15,6,29,10,14.0,0,1,1,0,19.0,18.0
2017,2,5,15,6,30,10,11.0,0,1,1,0,13.0,13.0
2017,2,5,15,6,31,10,5.0,0,1,1,0,5.0,5.0
2017,2,5,15,6,32,10,10.0,0,1,1,0,12.0,12.0
2017,2,5,15,6,33,10,13.0,0,1,1,0,13.0,13.0
2017,2,5,15,6,34,10,4.0,0,1,1,0,3.0,3.0
2017,2,5,15,6,35,10,20.0,0,1,1,0,16.0,15.0
2017,2,5,15,6,36,10,11.0,0,1,1,0,8.0,8.0
2017,2,5,15,6,37,10,13.0,0,1,1,0,11.0,10.0
2017,2,5,15,6,38,10,16.0,0,1,1,0,12.0,13.0
2017,2,5,15,6,39,10,17.0,0,1,1,0,13.0,14.0
2017,2,5,15,6,40,10,14.0,0,1,1,0,19.0,17.0
2017,2,5,15,6,41,10,24.0,0,1,1,0,22.0,22.0
2017,2,5,15,6,42,10,3.0,0,1,1,0,6.0,6.0
2017,2,5,15,6,43,10,8.0,0,1,1,0,8.0,8.0
2017,2,5,15,6,44,10,39.0,0,1,1,0,37.0,35.0
2017,2,5,15,6,45,10,11.0,0,1,1,0,13.0,13.0
2017,2,5,15,6,46,10,8.0,0,1,1,0,7.0,7.0
2017,2,5,15,6,47,10,15.0,0,1,1,0,14.0,14.0
2017,2,5,15,6,48,10,9.0,0,1,1,0,11.0,11.0
2017,2,5,15,6,49,10,7.0,0,1,1,0,8.0,8.0
2017,2,5,15,6,50,10,13.0,0,1,1,0,12.0,12.0
2017,2,5,16,6,1,9,7.0,0,1,1,0,6.0,6.0
2017,2,5,16,6,2,9,4.0,0,1,1,0,6.0,6.0
2017,2,5,16,6,3,9,7.0,0,1,1,0,7.0,7.0
2017,2,5,16,6,4,9,2.0,0,1,1,0,7.0,7.0
2017,2,5,16,6,5,9,4.0,0,1,1,0,5.0,5.0
2017,2,5,16,6,6,9,10.0,0,1,1,0,11.0,11.0
2017,2,5,16,6,8,9,7.0,0,1,1,0,7.0,7.0
2017,2,5,16,6,9,9,6.0,0,1,1,0,6.0,6.0
2017,2,5,16,6,10,9,5.0,0,1,1,0,9.0,9.0
2017,2,5,16,6,11,9,2.0,0,1,1,0,9.0,8.0
2017,2,5,16,6,12,9,9.0,0,1,1,0,10.0,11.0
2017,2,5,16,6,14,9,4.0,0,1,1,0,9.0,9.0
2017,2,5,16,6,15,9,3.0,0,1,1,0,2.0,3.0
2017,2,5,16,6,16,9,7.0,0,1,1,0,12.0,12.0
2017,2,5,16,6,17,9,8.0,0,1,1,0,11.0,11.0
2017,2,5,16,6,18,9,13.0,0,1,1,0,11.0,11.0
2017,2,5,16,6,19,9,10.0,0,1,1,0,10.0,10.0
2017,2,5,16,6,20,9,3.0,0,1,1,0,4.0,4.0
2017,2,5,16,6,21,9,4.0,0,1,1,0,4.0,4.0
2017,2,5,16,6,22,9,8.0,0,1,1,0,6.0,6.0
2017,2,5,16,6,23,9,4.0,0,1,1,0,2.0,3.0
2017,2,5,16,6,24,9,10.0,0,1,1,0,14.0,14.0
2017,2,5,16,6,25,9,2.0,0,1,1,0,3.0,3.0
2017,2,5,16,6,26,9,16.0,0,1,1,0,18.0,17.0
2017,2,5,16,6,27,9,16.0,0,1,1,0,18.0,17.0
2017,2,5,16,6,28,9,11.0,0,1,1,0,11.0,11.0
2017,2,5,16,6,29,9,15.0,0,1,1,0,19.0,18.0
2017,2,5,16,6,30,9,9.0,0,1,1,0,13.0,13.0
2017,2,5,16,6,31,9,2.0,0,1,1,0,5.0,5.0
2017,2,5,16,6,32,9,15.0,0,1,1,0,12.0,12.0
2017,2,5,16,6,33,9,12.0,0,1,1,0,13.0,13.0
2017,2,5,16,6,34,9,4.0,0,1,1,0,3.0,3.0
2017,2,5,16,6,35,9,12.0,0,1,1,0,15.0,14.0
2017,2,5,16,6,36,9,11.0,0,1,1,0,8.0,8.0
2017,2,5,16,6,37,9,5.0,0,1,1,0,11.0,10.0
2017,2,5,16,6,38,9,14.0,0,1,1,0,12.0,13.0
2017,2,5,16,6,39,9,10.0,0,1,1,0,13.0,13.0
2017,2,5,16,6,40,9,11.0,0,1,1,0,19.0,17.0
2017,2,5,16,6,41,9,20.0,0,1,1,0,22.0,21.0
2017,2,5,16,6,42,9,5.0,0,1,1,0,5.0,5.0
2017,2,5,16,6,43,9,10.0,0,1,1,0,8.0,8.0
2017,2,5,16,6,44,9,28.0,0,1,1,0,37.0,34.0
2017,2,5,16,6,45,9,16.0,0,1,1,0,13.0,13.0
2017,2,5,16,6,46,9,7.0,0,1,1,0,7.0,7.0
2017,2,5,16,6,47,9,14.0,0,1,1,0,14.0,14.0
2017,2,5,16,6,48,9,13.0,0,1,1,0,11.0,11.0
2017,2,5,16,6,49,9,7.0,0,1,1,0,7.0,7.0
2017,2,5,16,6,50,9,12.0,0,1,1,0,12.0,12.0
2017,2,5,17,6,1,8,7.0,0,1,1,0,5.0,5.0
2017,2,5,17,6,2,8,4.0,0,1,1,0,5.0,5.0
2017,2,5,17,6,3,8,5.0,0,1,1,0,7.0,7.0
2017,2,5,17,6,4,8,7.0,0,1,1,0,7.0,7.0
2017,2,5,17,6,5,8,3.0,0,1,1,0,5.0,5.0
2017,2,5,17,6,6,8,11.0,0,1,1,0,11.0,12.0
2017,2,5,17,6,7,8,10.0,0,1,1,0,7.0,7.0
2017,2,5,17,6,8,8,6.0,0,1,1,0,7.0,7.0
2017,2,5,17,6,9,8,4.0,0,1,1,0,6.0,6.0
2017,2,5,17,6,10,8,9.0,0,1,1,0,9.0,9.0
2017,2,5,17,6,11,8,10.0,0,1,1,0,8.0,8.0
2017,2,5,17,6,12,8,9.0,0,1,1,0,9.0,9.0
2017,2,5,17,6,14,8,9.0,0,1,1,0,9.0,9.0
2017,2,5,17,6,15,8,2.0,0,1,1,0,2.0,3.0
2017,2,5,17,6,16,8,14.0,0,1,1,0,11.0,11.0
2017,2,5,17,6,17,8,16.0,0,1,1,0,11.0,11.0
2017,2,5,17,6,18,8,13.0,0,1,1,0,11.0,12.0
2017,2,5,17,6,19,8,9.0,0,1,1,0,10.0,10.0
2017,2,5,17,6,20,8,4.0,0,1,1,0,4.0,4.0
2017,2,5,17,6,21,8,1.0,0,1,1,0,4.0,4.0
2017,2,5,17,6,22,8,6.0,0,1,1,0,6.0,6.0
2017,2,5,17,6,23,8,3.0,0,1,1,0,2.0,3.0
2017,2,5,17,6,24,8,10.0,0,1,1,0,13.0,13.0
2017,2,5,17,6,26,8,14.0,0,1,1,0,18.0,17.0
2017,2,5,17,6,27,8,14.0,0,1,1,0,18.0,17.0
2017,2,5,17,6,28,8,12.0,0,1,1,0,11.0,11.0
2017,2,5,17,6,29,8,17.0,0,1,1,0,18.0,16.0
2017,2,5,17,6,30,8,12.0,0,1,1,0,12.0,12.0
2017,2,5,17,6,31,8,6.0,0,1,1,0,5.0,5.0
2017,2,5,17,6,32,8,9.0,0,1,1,0,12.0,12.0
2017,2,5,17,6,33,8,9.0,0,1,1,0,13.0,13.0
2017,2,5,17,6,34,8,1.0,0,1,1,0,3.0,3.0
2017,2,5,17,6,35,8,12.0,0,1,1,0,15.0,14.0
2017,2,5,17,6,36,8,7.0,0,1,1,0,8.0,8.0
2017,2,5,17,6,37,8,8.0,0,1,1,0,10.0,9.0
2017,2,5,17,6,38,8,7.0,0,1,1,0,12.0,13.0
2017,2,5,17,6,39,8,11.0,0,1,1,0,13.0,13.0
2017,2,5,17,6,40,8,11.0,0,1,1,0,18.0,16.0
2017,2,5,17,6,41,8,21.0,0,1,1,0,21.0,20.0
2017,2,5,17,6,42,8,4.0,0,1,1,0,5.0,5.0
2017,2,5,17,6,43,8,4.0,0,1,1,0,7.0,7.0
2017,2,5,17,6,44,8,32.0,0,1,1,0,36.0,34.0
2017,2,5,17,6,45,8,8.0,0,1,1,0,13.0,13.0
2017,2,5,17,6,46,8,5.0,0,1,1,0,7.0,7.0
2017,2,5,17,6,47,8,11.0,0,1,1,0,14.0,14.0
2017,2,5,17,6,48,8,9.0,0,1,1,0,11.0,11.0
2017,2,5,17,6,49,8,5.0,0,1,1,0,7.0,7.0
2017,2,5,17,6,50,8,17.0,0,1,1,0,14.0,14.0
2017,2,5,18,6,1,7,6.0,0,1,1,0,4.0,4.0
2017,2,5,18,6,2,7,3.0,0,1,1,0,4.0,4.0
2017,2,5,18,6,3,7,4.0,0,1,1,0,6.0,6.0
2017,2,5,18,6,4,7,14.0,0,1,1,0,6.0,7.0
2017,2,5,18,6,5,7,5.0,0,1,1,0,4.0,4.0
2017,2,5,18,6,6,7,6.0,0,1,1,0,9.0,9.0
2017,2,5,18,6,7,7,6.0,0,1,1,0,6.0,6.0
2017,2,5,18,6,8,7,9.0,0,1,1,0,6.0,6.0
2017,2,5,18,6,9,7,3.0,0,1,1,0,5.0,5.0
2017,2,5,18,6,10,7,8.0,0,1,1,0,8.0,8.0
2017,2,5,18,6,11,7,11.0,0,1,1,0,8.0,8.0
2017,2,5,18,6,12,7,10.0,0,1,1,0,8.0,9.0
2017,2,5,18,6,13,7,2.0,0,1,1,0,2.0,3.0
2017,2,5,18,6,14,7,3.0,0,1,1,0,8.0,8.0
2017,2,5,18,6,15,7,1.0,0,1,1,0,1.0,2.0
2017,2,5,18,6,16,7,6.0,0,1,1,0,10.0,10.0
2017,2,5,18,6,17,7,6.0,0,1,1,0,10.0,9.0
2017,2,5,18,6,18,7,8.0,0,1,1,0,10.0,10.0
2017,2,5,18,6,19,7,9.0,0,1,1,0,9.0,9.0
2017,2,5,18,6,20,7,2.0,0,1,1,0,3.0,4.0
2017,2,5,18,6,21,7,2.0,0,1,1,0,3.0,3.0
2017,2,5,18,6,22,7,4.0,0,1,1,0,5.0,5.0
2017,2,5,18,6,23,7,2.0,0,1,1,0,1.0,3.0
2017,2,5,18,6,24,7,11.0,0,1,1,0,11.0,11.0
2017,2,5,18,6,25,7,2.0,0,1,1,0,2.0,3.0
2017,2,5,18,6,26,7,12.0,0,1,1,0,17.0,15.0
2017,2,5,18,6,27,7,10.0,0,1,1,0,17.0,14.0
2017,2,5,18,6,28,7,11.0,0,1,1,0,10.0,9.0
2017,2,5,18,6,29,7,15.0,0,1,1,0,17.0,14.0
2017,2,5,18,6,30,7,11.0,0,1,1,0,11.0,10.0
2017,2,5,18,6,31,7,4.0,0,1,1,0,4.0,4.0
2017,2,5,18,6,32,7,7.0,0,1,1,0,11.0,10.0
2017,2,5,18,6,33,7,13.0,0,1,1,0,12.0,12.0
2017,2,5,18,6,34,7,1.0,0,1,1,0,2.0,3.0
2017,2,5,18,6,35,7,20.0,0,1,1,0,14.0,13.0
2017,2,5,18,6,36,7,5.0,0,1,1,0,7.0,8.0
2017,2,5,18,6,37,7,4.0,0,1,1,0,9.0,8.0
2017,2,5,18,6,38,7,8.0,0,1,1,0,11.0,12.0
2017,2,5,18,6,39,7,6.0,0,1,1,0,12.0,12.0
2017,2,5,18,6,40,7,10.0,0,1,1,0,17.0,15.0
2017,2,5,18,6,41,7,15.0,0,1,1,0,20.0,18.0
2017,2,5,18,6,42,7,4.0,0,1,1,0,4.0,5.0
2017,2,5,18,6,43,7,6.0,0,1,1,0,6.0,6.0
2017,2,5,18,6,44,7,39.0,0,1,1,0,35.0,35.0
2017,2,5,18,6,45,7,8.0,0,1,1,0,12.0,12.0
2017,2,5,18,6,46,7,4.0,0,1,1,0,5.0,5.0
2017,2,5,18,6,47,7,8.0,0,1,1,0,13.0,13.0
2017,2,5,18,6,48,7,9.0,0,1,1,0,10.0,10.0
2017,2,5,18,6,49,7,5.0,0,1,1,0,6.0,6.0
2017,2,5,18,6,50,7,9.0,0,1,1,0,12.0,12.0
2017,2,5,19,6,1,8,4.0,0,1,1,0,4.0,4.0
2017,2,5,19,6,2,8,5.0,0,1,1,0,4.0,4.0
2017,2,5,19,6,3,8,2.0,0,1,1,0,6.0,6.0
2017,2,5,19,6,4,8,10.0,0,1,1,0,6.0,7.0
2017,2,5,19,6,5,8,6.0,0,1,1,0,4.0,4.0
2017,2,5,19,6,6,8,5.0,0,1,1,0,9.0,9.0
2017,2,5,19,6,7,8,3.0,0,1,1,0,6.0,6.0
2017,2,5,19,6,8,8,9.0,0,1,1,0,6.0,6.0
2017,2,5,19,6,9,8,3.0,0,1,1,0,5.0,4.0
2017,2,5,19,6,10,8,8.0,0,1,1,0,8.0,8.0
2017,2,5,19,6,11,8,6.0,0,1,1,0,7.0,6.0
2017,2,5,19,6,12,8,6.0,0,1,1,0,8.0,8.0
2017,2,5,19,6,13,8,2.0,0,1,1,0,2.0,2.0
2017,2,5,19,6,14,8,5.0,0,1,1,0,8.0,8.0
2017,2,5,19,6,15,8,3.0,0,1,1,0,1.0,2.0
2017,2,5,19,6,16,8,6.0,0,1,1,0,10.0,9.0
2017,2,5,19,6,17,8,7.0,0,1,1,0,9.0,9.0
2017,2,5,19,6,18,8,11.0,0,1,1,0,10.0,10.0
2017,2,5,19,6,19,8,3.0,0,1,1,0,9.0,9.0
2017,2,5,19,6,20,8,4.0,0,1,1,0,3.0,4.0
2017,2,5,19,6,21,8,4.0,0,1,1,0,3.0,3.0
2017,2,5,19,6,22,8,8.0,0,1,1,0,5.0,5.0
2017,2,5,19,6,23,8,1.0,0,1,1,0,1.0,2.0
2017,2,5,19,6,24,8,9.0,0,1,1,0,11.0,10.0
2017,2,5,19,6,26,8,10.0,0,1,1,0,16.0,14.0
2017,2,5,19,6,27,8,8.0,0,1,1,0,16.0,14.0
2017,2,5,19,6,28,8,7.0,0,1,1,0,9.0,9.0
2017,2,5,19,6,29,8,7.0,0,1,1,0,16.0,13.0
2017,2,5,19,6,30,8,7.0,0,1,1,0,10.0,9.0
2017,2,5,19,6,32,8,7.0,0,1,1,0,11.0,10.0
2017,2,5,19,6,33,8,9.0,0,1,1,0,12.0,12.0
2017,2,5,19,6,34,8,3.0,0,1,1,0,2.0,3.0
2017,2,5,19,6,35,8,10.0,0,1,1,0,13.0,12.0
2017,2,5,19,6,36,8,7.0,0,1,1,0,7.0,7.0
2017,2,5,19,6,37,8,4.0,0,1,1,0,9.0,8.0
2017,2,5,19,6,38,8,9.0,0,1,1,0,11.0,11.0
2017,2,5,19,6,39,8,12.0,0,1,1,0,12.0,12.0
2017,2,5,19,6,40,8,13.0,0,1,1,0,17.0,14.0
2017,2,5,19,6,41,8,25.0,0,1,1,0,20.0,18.0
2017,2,5,19,6,42,8,4.0,0,1,1,0,4.0,5.0
2017,2,5,19,6,43,8,4.0,0,1,1,0,6.0,6.0
2017,2,5,19,6,44,8,33.0,0,1,1,0,35.0,33.0
2017,2,5,19,6,45,8,11.0,0,1,1,0,12.0,12.0
2017,2,5,19,6,46,8,8.0,0,1,1,0,5.0,5.0
2017,2,5,19,6,47,8,9.0,0,1,1,0,12.0,12.0
2017,2,5,19,6,48,8,8.0,0,1,1,0,10.0,10.0
2017,2,5,19,6,49,8,6.0,0,1,1,0,6.0,5.0
2017,2,5,19,6,50,8,13.0,0,1,1,0,11.0,10.0
2017,2,5,20,6,1,7,4.0,0,1,1,0,3.0,3.0
2017,2,5,20,6,2,7,3.0,0,1,1,0,3.0,4.0
2017,2,5,20,6,3,7,4.0,0,1,1,0,5.0,5.0
2017,2,5,20,6,4,7,3.0,0,1,1,0,5.0,6.0
2017,2,5,20,6,5,7,1.0,0,1,1,0,3.0,4.0
2017,2,5,20,6,6,7,4.0,0,1,1,0,8.0,8.0
2017,2,5,20,6,7,7,3.0,0,1,1,0,5.0,4.0
2017,2,5,20,6,8,7,7.0,0,1,1,0,5.0,5.0
2017,2,5,20,6,9,7,5.0,0,1,1,0,4.0,4.0
2017,2,5,20,6,10,7,4.0,0,1,1,0,7.0,6.0
2017,2,5,20,6,11,7,6.0,0,1,1,0,6.0,5.0
2017,2,5,20,6,12,7,7.0,0,1,1,0,8.0,9.0
2017,2,5,20,6,13,7,2.0,0,1,1,0,1.0,2.0
2017,2,5,20,6,14,7,2.0,0,1,1,0,7.0,6.0
2017,2,5,20,6,15,7,2.0,0,1,1,0,1.0,2.0
2017,2,5,20,6,16,7,12.0,0,1,1,0,9.0,9.0
2017,2,5,20,6,17,7,8.0,0,1,1,0,8.0,8.0
2017,2,5,20,6,18,7,11.0,0,1,1,0,9.0,9.0
2017,2,5,20,6,19,7,10.0,0,1,1,0,7.0,7.0
2017,2,5,20,6,20,7,1.0,0,1,1,0,3.0,4.0
2017,2,5,20,6,21,7,2.0,0,1,1,0,2.0,3.0
2017,2,5,20,6,22,7,3.0,0,1,1,0,5.0,5.0
2017,2,5,20,6,23,7,2.0,0,1,1,0,1.0,3.0
2017,2,5,20,6,24,7,14.0,0,1,1,0,10.0,10.0
2017,2,5,20,6,26,7,15.0,0,1,1,0,15.0,13.0
2017,2,5,20,6,27,7,13.0,0,1,1,0,15.0,13.0
2017,2,5,20,6,28,7,14.0,0,1,1,0,9.0,9.0
2017,2,5,20,6,29,7,12.0,0,1,1,0,15.0,12.0
2017,2,5,20,6,30,7,13.0,0,1,1,0,10.0,10.0
2017,2,5,20,6,31,7,1.0,0,1,1,0,3.0,3.0
2017,2,5,20,6,32,7,16.0,0,1,1,0,11.0,10.0
2017,2,5,20,6,33,7,17.0,0,1,1,0,12.0,12.0
2017,2,5,20,6,34,7,1.0,0,1,1,0,1.0,3.0
2017,2,5,20,6,35,7,3.0,0,1,1,0,11.0,9.0
2017,2,5,20,6,36,7,10.0,0,1,1,0,6.0,7.0
2017,2,5,20,6,37,7,3.0,0,1,1,0,8.0,7.0
2017,2,5,20,6,38,7,17.0,0,1,1,0,11.0,11.0
2017,2,5,20,6,39,7,14.0,0,1,1,0,12.0,12.0
2017,2,5,20,6,40,7,10.0,0,1,1,0,16.0,14.0
2017,2,5,20,6,41,7,16.0,0,1,1,0,19.0,16.0
2017,2,5,20,6,42,7,4.0,0,1,1,0,2.0,4.0
2017,2,5,20,6,43,7,9.0,0,1,1,0,4.0,5.0
2017,2,5,20,6,44,7,18.0,0,1,1,0,33.0,26.0
2017,2,5,20,6,45,7,10.0,0,1,1,0,11.0,11.0
2017,2,5,20,6,46,7,5.0,0,1,1,0,4.0,4.0
