year,month,day,hour,weekday,grid_id,temperture,rainy,holiday,car_number
2017,2,8,16,2,83,3,1,0,20.0
2017,2,8,16,2,84,3,1,0,21.0
2017,2,8,16,2,85,3,1,0,27.0
2017,2,8,16,2,86,3,1,0,17.0
2017,2,8,16,2,87,3,1,0,27.0
2017,2,8,16,2,88,3,1,0,15.0
2017,2,8,16,2,89,3,1,0,25.0
2017,2,8,16,2,90,3,1,0,12.0
2017,2,8,16,2,91,3,1,0,4.0
2017,2,8,16,2,92,3,1,0,52.0
2017,2,8,16,2,93,3,1,0,43.0
2017,2,8,16,2,94,3,1,0,24.0
2017,2,8,16,2,95,3,1,0,15.0
2017,2,8,16,2,96,3,1,0,24.0
2017,2,8,16,2,97,3,1,0,28.0
2017,2,8,16,2,98,3,1,0,35.0
2017,2,8,16,2,99,3,1,0,38.0
2017,2,8,16,2,100,3,1,0,27.0
2017,2,8,17,2,51,3,1,0,6.0
2017,2,8,17,2,52,3,1,0,0.0
2017,2,8,17,2,53,3,1,0,2.0
2017,2,8,17,2,54,3,1,0,5.0
2017,2,8,17,2,55,3,1,0,11.0
2017,2,8,17,2,56,3,1,0,11.0
2017,2,8,17,2,57,3,1,0,1.0
2017,2,8,17,2,58,3,1,0,5.0
2017,2,8,17,2,59,3,1,0,7.0
2017,2,8,17,2,60,3,1,0,7.0
2017,2,8,17,2,61,3,1,0,7.0
2017,2,8,17,2,62,3,1,0,9.0
2017,2,8,17,2,63,3,1,0,15.0
2017,2,8,17,2,64,3,1,0,13.0
2017,2,8,17,2,65,3,1,0,19.0
2017,2,8,17,2,66,3,1,0,9.0
2017,2,8,17,2,67,3,1,0,16.0
2017,2,8,17,2,68,3,1,0,15.0
2017,2,8,17,2,69,3,1,0,8.0
2017,2,8,17,2,70,3,1,0,13.0
2017,2,8,17,2,71,3,1,0,15.0
2017,2,8,17,2,72,3,1,0,14.0
2017,2,8,17,2,73,3,1,0,10.0
2017,2,8,17,2,74,3,1,0,3.0
2017,2,8,17,2,75,3,1,0,11.0
2017,2,8,17,2,76,3,1,0,4.0
2017,2,8,17,2,77,3,1,0,8.0
2017,2,8,17,2,78,3,1,0,10.0
2017,2,8,17,2,79,3,1,0,14.0
2017,2,8,17,2,80,3,1,0,16.0
2017,2,8,17,2,81,3,1,0,6.0
2017,2,8,17,2,82,3,1,0,7.0
2017,2,8,17,2,83,3,1,0,14.0
2017,2,8,17,2,84,3,1,0,14.0
2017,2,8,17,2,85,3,1,0,20.0
2017,2,8,17,2,86,3,1,0,17.0
2017,2,8,17,2,87,3,1,0,32.0
2017,2,8,17,2,88,3,1,0,13.0
2017,2,8,17,2,89,3,1,0,23.0
2017,2,8,17,2,90,3,1,0,16.0
2017,2,8,17,2,91,3,1,0,7.0
2017,2,8,17,2,92,3,1,0,39.0
2017,2,8,17,2,93,3,1,0,29.0
2017,2,8,17,2,94,3,1,0,15.0
2017,2,8,17,2,95,3,1,0,6.0
2017,2,8,17,2,96,3,1,0,14.0
2017,2,8,17,2,97,3,1,0,27.0
2017,2,8,17,2,98,3,1,0,30.0
2017,2,8,17,2,99,3,1,0,31.0
2017,2,8,17,2,100,3,1,0,20.0
2017,2,8,18,2,51,3,1,0,2.0
2017,2,8,18,2,52,3,1,0,0.0
2017,2,8,18,2,53,3,1,0,2.0
2017,2,8,18,2,54,3,1,0,5.0
2017,2,8,18,2,55,3,1,0,11.0
2017,2,8,18,2,56,3,1,0,15.0
2017,2,8,18,2,57,3,1,0,2.0
2017,2,8,18,2,58,3,1,0,6.0
2017,2,8,18,2,59,3,1,0,8.0
2017,2,8,18,2,60,3,1,0,5.0
2017,2,8,18,2,61,3,1,0,4.0
2017,2,8,18,2,62,3,1,0,5.0
2017,2,8,18,2,63,3,1,0,12.0
2017,2,8,18,2,64,3,1,0,14.0
2017,2,8,18,2,65,3,1,0,14.0
2017,2,8,18,2,66,3,1,0,17.0
2017,2,8,18,2,67,3,1,0,17.0
2017,2,8,18,2,68,3,1,0,14.0
2017,2,8,18,2,69,3,1,0,6.0
2017,2,8,18,2,70,3,1,0,15.0
2017,2,8,18,2,71,3,1,0,17.0
2017,2,8,18,2,72,3,1,0,15.0
2017,2,8,18,2,73,3,1,0,12.0
2017,2,8,18,2,74,3,1,0,10.0
2017,2,8,18,2,75,3,1,0,10.0
2017,2,8,18,2,76,3,1,0,6.0
2017,2,8,18,2,77,3,1,0,19.0
2017,2,8,18,2,78,3,1,0,7.0
2017,2,8,18,2,79,3,1,0,11.0
2017,2,8,18,2,80,3,1,0,13.0
2017,2,8,18,2,81,3,1,0,7.0
2017,2,8,18,2,82,3,1,0,11.0
2017,2,8,18,2,83,3,1,0,11.0
2017,2,8,18,2,84,3,1,0,18.0
2017,2,8,18,2,85,3,1,0,21.0
2017,2,8,18,2,86,3,1,0,17.0
2017,2,8,18,2,87,3,1,0,35.0
2017,2,8,18,2,88,3,1,0,14.0
2017,2,8,18,2,89,3,1,0,27.0
2017,2,8,18,2,90,3,1,0,12.0
2017,2,8,18,2,91,3,1,0,9.0
2017,2,8,18,2,92,3,1,0,47.0
2017,2,8,18,2,93,3,1,0,27.0
2017,2,8,18,2,94,3,1,0,16.0
2017,2,8,18,2,95,3,1,0,12.0
2017,2,8,18,2,96,3,1,0,10.0
2017,2,8,18,2,97,3,1,0,11.0
2017,2,8,18,2,98,3,1,0,30.0
2017,2,8,18,2,99,3,1,0,22.0
2017,2,8,18,2,100,3,1,0,17.0
2017,2,8,19,2,51,3,0,0,4.0
2017,2,8,19,2,52,3,0,0,0.0
2017,2,8,19,2,53,3,0,0,0.0
2017,2,8,19,2,54,3,0,0,3.0
2017,2,8,19,2,55,3,0,0,7.0
2017,2,8,19,2,56,3,0,0,11.0
2017,2,8,19,2,57,3,0,0,2.0
2017,2,8,19,2,58,3,0,0,4.0
2017,2,8,19,2,59,3,0,0,11.0
2017,2,8,19,2,60,3,0,0,9.0
2017,2,8,19,2,61,3,0,0,8.0
2017,2,8,19,2,62,3,0,0,8.0
2017,2,8,19,2,63,3,0,0,10.0
2017,2,8,19,2,64,3,0,0,14.0
2017,2,8,19,2,65,3,0,0,16.0
2017,2,8,19,2,66,3,0,0,10.0
2017,2,8,19,2,67,3,0,0,19.0
2017,2,8,19,2,68,3,0,0,20.0
2017,2,8,19,2,69,3,0,0,4.0
2017,2,8,19,2,70,3,0,0,20.0
2017,2,8,19,2,71,3,0,0,21.0
2017,2,8,19,2,72,3,0,0,7.0
2017,2,8,19,2,73,3,0,0,13.0
2017,2,8,19,2,74,3,0,0,11.0
2017,2,8,19,2,75,3,0,0,11.0
2017,2,8,19,2,76,3,0,0,2.0
2017,2,8,19,2,77,3,0,0,21.0
2017,2,8,19,2,78,3,0,0,8.0
2017,2,8,19,2,79,3,0,0,10.0
2017,2,8,19,2,80,3,0,0,11.0
2017,2,8,19,2,81,3,0,0,6.0
2017,2,8,19,2,82,3,0,0,7.0
2017,2,8,19,2,83,3,0,0,14.0
2017,2,8,19,2,84,3,0,0,16.0
2017,2,8,19,2,85,3,0,0,21.0
2017,2,8,19,2,86,3,0,0,11.0
2017,2,8,19,2,87,3,0,0,39.0
2017,2,8,19,2,88,3,0,0,20.0
2017,2,8,19,2,89,3,0,0,32.0
2017,2,8,19,2,90,3,0,0,20.0
2017,2,8,19,2,91,3,0,0,11.0
2017,2,8,19,2,92,3,0,0,51.0
2017,2,8,19,2,93,3,0,0,24.0
2017,2,8,19,2,94,3,0,0,21.0
2017,2,8,19,2,95,3,0,0,9.0
2017,2,8,19,2,96,3,0,0,18.0
2017,2,8,19,2,97,3,0,0,13.0
2017,2,8,19,2,98,3,0,0,31.0
2017,2,8,19,2,99,3,0,0,30.0
2017,2,8,19,2,100,3,0,0,31.0
2017,2,8,20,2,51,3,0,0,6.0
2017,2,8,20,2,52,3,0,0,0.0
2017,2,8,20,2,53,3,0,0,2.0
2017,2,8,20,2,54,3,0,0,12.0
2017,2,8,20,2,55,3,0,0,7.0
2017,2,8,20,2,56,3,0,0,13.0
2017,2,8,20,2,57,3,0,0,2.0
2017,2,8,20,2,58,3,0,0,3.0
2017,2,8,20,2,59,3,0,0,14.0
2017,2,8,20,2,60,3,0,0,12.0
2017,2,8,20,2,61,3,0,0,12.0
2017,2,8,20,2,62,3,0,0,12.0
2017,2,8,20,2,63,3,0,0,18.0
2017,2,8,20,2,64,3,0,0,8.0
2017,2,8,20,2,65,3,0,0,10.0
2017,2,8,20,2,66,3,0,0,12.0
2017,2,8,20,2,67,3,0,0,19.0
2017,2,8,20,2,68,3,0,0,22.0
2017,2,8,20,2,69,3,0,0,2.0
2017,2,8,20,2,70,3,0,0,21.0
2017,2,8,20,2,71,3,0,0,20.0
2017,2,8,20,2,72,3,0,0,11.0
2017,2,8,20,2,73,3,0,0,6.0
2017,2,8,20,2,74,3,0,0,9.0
2017,2,8,20,2,75,3,0,0,17.0
2017,2,8,20,2,76,3,0,0,5.0
2017,2,8,20,2,77,3,0,0,9.0
2017,2,8,20,2,78,3,0,0,15.0
2017,2,8,20,2,79,3,0,0,15.0
2017,2,8,20,2,80,3,0,0,15.0
2017,2,8,20,2,81,3,0,0,5.0
2017,2,8,20,2,82,3,0,0,3.0
2017,2,8,20,2,83,3,0,0,20.0
2017,2,8,20,2,84,3,0,0,20.0
2017,2,8,20,2,85,3,0,0,24.0
2017,2,8,20,2,86,3,0,0,15.0
2017,2,8,20,2,87,3,0,0,30.0
2017,2,8,20,2,88,3,0,0,14.0
2017,2,8,20,2,89,3,0,0,22.0
2017,2,8,20,2,90,3,0,0,13.0
2017,2,8,20,2,91,3,0,0,5.0
2017,2,8,20,2,92,3,0,0,38.0
2017,2,8,20,2,93,3,0,0,28.0
2017,2,8,20,2,94,3,0,0,17.0
2017,2,8,20,2,95,3,0,0,2.0
2017,2,8,20,2,96,3,0,0,9.0
2017,2,8,20,2,97,3,0,0,11.0
2017,2,8,20,2,98,3,0,0,27.0
2017,2,8,20,2,99,3,0,0,23.0
2017,2,8,20,2,100,3,0,0,26.0
2017,2,8,21,2,51,3,0,0,2.0
2017,2,8,21,2,52,3,0,0,0.0
2017,2,8,21,2,53,3,0,0,0.0
2017,2,8,21,2,54,3,0,0,5.0
2017,2,8,21,2,55,3,0,0,7.0
2017,2,8,21,2,56,3,0,0,12.0
2017,2,8,21,2,57,3,0,0,1.0
2017,2,8,21,2,58,3,0,0,1.0
2017,2,8,21,2,59,3,0,0,10.0
2017,2,8,21,2,60,3,0,0,8.0
2017,2,8,21,2,61,3,0,0,7.0
2017,2,8,21,2,62,3,0,0,8.0
2017,2,8,21,2,63,3,0,0,13.0
2017,2,8,21,2,64,3,0,0,13.0
2017,2,8,21,2,65,3,0,0,10.0
2017,2,8,21,2,66,3,0,0,10.0
2017,2,8,21,2,67,3,0,0,12.0
2017,2,8,21,2,68,3,0,0,18.0
2017,2,8,21,2,69,3,0,0,2.0
2017,2,8,21,2,70,3,0,0,18.0
2017,2,8,21,2,71,3,0,0,20.0
2017,2,8,21,2,72,3,0,0,13.0
2017,2,8,21,2,73,3,0,0,8.0
2017,2,8,21,2,74,3,0,0,8.0
2017,2,8,21,2,75,3,0,0,11.0
2017,2,8,21,2,76,3,0,0,5.0
2017,2,8,21,2,77,3,0,0,12.0
2017,2,8,21,2,78,3,0,0,14.0
2017,2,8,21,2,79,3,0,0,16.0
2017,2,8,21,2,80,3,0,0,10.0
2017,2,8,21,2,81,3,0,0,4.0
2017,2,8,21,2,82,3,0,0,6.0
2017,2,8,21,2,83,3,0,0,10.0
2017,2,8,21,2,84,3,0,0,9.0
2017,2,8,21,2,85,3,0,0,13.0
2017,2,8,21,2,86,3,0,0,14.0
2017,2,8,21,2,87,3,0,0,30.0
2017,2,8,21,2,88,3,0,0,9.0
2017,2,8,21,2,89,3,0,0,27.0
2017,2,8,21,2,90,3,0,0,10.0
2017,2,8,21,2,91,3,0,0,6.0
2017,2,8,21,2,92,3,0,0,36.0
2017,2,8,21,2,93,3,0,0,26.0
2017,2,8,21,2,94,3,0,0,15.0
2017,2,8,21,2,95,3,0,0,5.0
2017,2,8,21,2,96,3,0,0,9.0
2017,2,8,21,2,97,3,0,0,17.0
2017,2,8,21,2,98,3,0,0,18.0
2017,2,8,21,2,99,3,0,0,17.0
2017,2,8,21,2,100,3,0,0,12.0
2017,2,8,22,2,51,2,0,0,8.0
2017,2,8,22,2,52,2,0,0,0.0
2017,2,8,22,2,53,2,0,0,2.0
2017,2,8,22,2,54,2,0,0,0.0
2017,2,8,22,2,55,2,0,0,6.0
2017,2,8,22,2,56,2,0,0,9.0
2017,2,8,22,2,57,2,0,0,1.0
2017,2,8,22,2,58,2,0,0,2.0
2017,2,8,22,2,59,2,0,0,7.0
2017,2,8,22,2,60,2,0,0,12.0
2017,2,8,22,2,61,2,0,0,11.0
2017,2,8,22,2,62,2,0,0,13.0
2017,2,8,22,2,63,2,0,0,13.0
2017,2,8,22,2,64,2,0,0,9.0
2017,2,8,22,2,65,2,0,0,16.0
2017,2,8,22,2,66,2,0,0,8.0
2017,2,8,22,2,67,2,0,0,10.0
2017,2,8,22,2,68,2,0,0,12.0
2017,2,8,22,2,69,2,0,0,4.0
2017,2,8,22,2,70,2,0,0,15.0
2017,2,8,22,2,71,2,0,0,13.0
2017,2,8,22,2,72,2,0,0,13.0
2017,2,8,22,2,73,2,0,0,4.0
2017,2,8,22,2,74,2,0,0,6.0
2017,2,8,22,2,75,2,0,0,12.0
2017,2,8,22,2,76,2,0,0,3.0
2017,2,8,22,2,77,2,0,0,13.0
2017,2,8,22,2,78,2,0,0,13.0
2017,2,8,22,2,79,2,0,0,9.0
2017,2,8,22,2,80,2,0,0,8.0
2017,2,8,22,2,81,2,0,0,5.0
2017,2,8,22,2,82,2,0,0,4.0
2017,2,8,22,2,83,2,0,0,7.0
2017,2,8,22,2,84,2,0,0,13.0
2017,2,8,22,2,85,2,0,0,13.0
2017,2,8,22,2,86,2,0,0,10.0
2017,2,8,22,2,87,2,0,0,21.0
2017,2,8,22,2,88,2,0,0,7.0
2017,2,8,22,2,89,2,0,0,23.0
2017,2,8,22,2,90,2,0,0,7.0
2017,2,8,22,2,91,2,0,0,5.0
2017,2,8,22,2,92,2,0,0,29.0
2017,2,8,22,2,93,2,0,0,15.0
2017,2,8,22,2,94,2,0,0,16.0
2017,2,8,22,2,95,2,0,0,0.0
2017,2,8,22,2,96,2,0,0,3.0
2017,2,8,22,2,97,2,0,0,20.0
2017,2,8,22,2,98,2,0,0,20.0
2017,2,8,22,2,99,2,0,0,21.0
2017,2,8,22,2,100,2,0,0,21.0
2017,2,9,9,3,51,2,0,0,5.0
2017,2,9,9,3,52,2,0,0,0.0
2017,2,9,9,3,53,2,0,0,4.0
2017,2,9,9,3,54,2,0,0,9.0
2017,2,9,9,3,55,2,0,0,6.0
2017,2,9,9,3,56,2,0,0,9.0
2017,2,9,9,3,57,2,0,0,2.0
2017,2,9,9,3,58,2,0,0,10.0
2017,2,9,9,3,59,2,0,0,11.0
2017,2,9,9,3,60,2,0,0,18.0
2017,2,9,9,3,61,2,0,0,14.0
2017,2,9,9,3,62,2,0,0,19.0
2017,2,9,9,3,63,2,0,0,23.0
2017,2,9,9,3,64,2,0,0,12.0
2017,2,9,9,3,65,2,0,0,8.0
2017,2,9,9,3,66,2,0,0,8.0
2017,2,9,9,3,67,2,0,0,15.0
2017,2,9,9,3,68,2,0,0,13.0
2017,2,9,9,3,69,2,0,0,3.0
2017,2,9,9,3,70,2,0,0,17.0
2017,2,9,9,3,71,2,0,0,17.0
2017,2,9,9,3,72,2,0,0,12.0
2017,2,9,9,3,73,2,0,0,32.0
2017,2,9,9,3,74,2,0,0,3.0
2017,2,9,9,3,75,2,0,0,13.0
2017,2,9,9,3,76,2,0,0,1.0
2017,2,9,9,3,77,2,0,0,10.0
2017,2,9,9,3,78,2,0,0,17.0
2017,2,9,9,3,79,2,0,0,23.0
2017,2,9,9,3,80,2,0,0,11.0
2017,2,9,9,3,81,2,0,0,12.0
2017,2,9,9,3,82,2,0,0,11.0
2017,2,9,9,3,83,2,0,0,9.0
2017,2,9,9,3,84,2,0,0,14.0
2017,2,9,9,3,85,2,0,0,18.0
2017,2,9,9,3,86,2,0,0,9.0
2017,2,9,9,3,87,2,0,0,41.0
2017,2,9,9,3,88,2,0,0,22.0
2017,2,9,9,3,89,2,0,0,20.0
2017,2,9,9,3,90,2,0,0,24.0
2017,2,9,9,3,91,2,0,0,8.0
2017,2,9,9,3,92,2,0,0,49.0
2017,2,9,9,3,93,2,0,0,39.0
2017,2,9,9,3,94,2,0,0,12.0
2017,2,9,9,3,95,2,0,0,18.0
2017,2,9,9,3,96,2,0,0,22.0
2017,2,9,9,3,97,2,0,0,12.0
2017,2,9,9,3,98,2,0,0,45.0
2017,2,9,9,3,99,2,0,0,47.0
2017,2,9,9,3,100,2,0,0,11.0
2017,2,9,10,3,51,3,0,0,9.0
2017,2,9,10,3,52,3,0,0,0.0
2017,2,9,10,3,53,3,0,0,3.0
2017,2,9,10,3,54,3,0,0,5.0
2017,2,9,10,3,55,3,0,0,4.0
2017,2,9,10,3,56,3,0,0,11.0
2017,2,9,10,3,57,3,0,0,3.0
2017,2,9,10,3,58,3,0,0,6.0
2017,2,9,10,3,59,3,0,0,11.0
2017,2,9,10,3,60,3,0,0,8.0
2017,2,9,10,3,61,3,0,0,7.0
2017,2,9,10,3,62,3,0,0,11.0
2017,2,9,10,3,63,3,0,0,19.0
2017,2,9,10,3,64,3,0,0,7.0
2017,2,9,10,3,65,3,0,0,15.0
2017,2,9,10,3,66,3,0,0,11.0
2017,2,9,10,3,67,3,0,0,22.0
2017,2,9,10,3,68,3,0,0,15.0
2017,2,9,10,3,69,3,0,0,7.0
2017,2,9,10,3,70,3,0,0,15.0
2017,2,9,10,3,71,3,0,0,16.0
2017,2,9,10,3,72,3,0,0,23.0
2017,2,9,10,3,73,3,0,0,18.0
2017,2,9,10,3,74,3,0,0,5.0
2017,2,9,10,3,75,3,0,0,6.0
2017,2,9,10,3,76,3,0,0,3.0
2017,2,9,10,3,77,3,0,0,7.0
2017,2,9,10,3,78,3,0,0,10.0
2017,2,9,10,3,79,3,0,0,11.0
2017,2,9,10,3,80,3,0,0,14.0
2017,2,9,10,3,81,3,0,0,6.0
2017,2,9,10,3,82,3,0,0,8.0
2017,2,9,10,3,83,3,0,0,13.0
2017,2,9,10,3,84,3,0,0,15.0
2017,2,9,10,3,85,3,0,0,24.0
2017,2,9,10,3,86,3,0,0,14.0
2017,2,9,10,3,87,3,0,0,50.0
2017,2,9,10,3,88,3,0,0,19.0
2017,2,9,10,3,89,3,0,0,20.0
2017,2,9,10,3,90,3,0,0,20.0
2017,2,9,10,3,91,3,0,0,7.0
2017,2,9,10,3,92,3,0,0,57.0
2017,2,9,10,3,93,3,0,0,35.0
2017,2,9,10,3,94,3,0,0,19.0
2017,2,9,10,3,95,3,0,0,10.0
2017,2,9,10,3,96,3,0,0,26.0
2017,2,9,10,3,97,3,0,0,27.0
2017,2,9,10,3,98,3,0,0,40.0
2017,2,9,10,3,99,3,0,0,42.0
2017,2,9,10,3,100,3,0,0,16.0
2017,2,9,11,3,51,4,0,0,6.0
2017,2,9,11,3,52,4,0,0,0.0
2017,2,9,11,3,53,4,0,0,2.0
2017,2,9,11,3,54,4,0,0,4.0
2017,2,9,11,3,55,4,0,0,9.0
2017,2,9,11,3,56,4,0,0,10.0
2017,2,9,11,3,57,4,0,0,1.0
2017,2,9,11,3,58,4,0,0,9.0
2017,2,9,11,3,59,4,0,0,8.0
2017,2,9,11,3,60,4,0,0,17.0
2017,2,9,11,3,61,4,0,0,15.0
2017,2,9,11,3,62,4,0,0,15.0
2017,2,9,11,3,63,4,0,0,14.0
2017,2,9,11,3,64,4,0,0,3.0
2017,2,9,11,3,65,4,0,0,7.0
2017,2,9,11,3,66,4,0,0,11.0
2017,2,9,11,3,67,4,0,0,14.0
2017,2,9,11,3,68,4,0,0,14.0
2017,2,9,11,3,69,4,0,0,7.0
2017,2,9,11,3,70,4,0,0,13.0
2017,2,9,11,3,71,4,0,0,11.0
2017,2,9,11,3,72,4,0,0,19.0
2017,2,9,11,3,73,4,0,0,13.0
2017,2,9,11,3,74,4,0,0,4.0
2017,2,9,11,3,75,4,0,0,8.0
2017,2,9,11,3,76,4,0,0,0.0
2017,2,9,11,3,77,4,0,0,5.0
2017,2,9,11,3,78,4,0,0,16.0
2017,2,9,11,3,79,4,0,0,18.0
2017,2,9,11,3,80,4,0,0,11.0
2017,2,9,11,3,81,4,0,0,6.0
2017,2,9,11,3,82,4,0,0,12.0
2017,2,9,11,3,83,4,0,0,14.0
2017,2,9,11,3,84,4,0,0,10.0
2017,2,9,11,3,85,4,0,0,15.0
2017,2,9,11,3,86,4,0,0,18.0
2017,2,9,11,3,87,4,0,0,43.0
2017,2,9,11,3,88,4,0,0,6.0
2017,2,9,11,3,89,4,0,0,19.0
2017,2,9,11,3,90,4,0,0,15.0
2017,2,9,11,3,91,4,0,0,7.0
2017,2,9,11,3,92,4,0,0,39.0
2017,2,9,11,3,93,4,0,0,25.0
2017,2,9,11,3,94,4,0,0,13.0
2017,2,9,11,3,95,4,0,0,10.0
2017,2,9,11,3,96,4,0,0,23.0
2017,2,9,11,3,97,4,0,0,19.0
2017,2,9,11,3,98,4,0,0,42.0
2017,2,9,11,3,99,4,0,0,36.0
2017,2,9,11,3,100,4,0,0,11.0
2017,2,9,12,3,51,5,0,0,15.0
2017,2,9,12,3,52,5,0,0,0.0
2017,2,9,12,3,53,5,0,0,5.0
2017,2,9,12,3,54,5,0,0,6.0
2017,2,9,12,3,55,5,0,0,3.0
2017,2,9,12,3,56,5,0,0,10.0
2017,2,9,12,3,57,5,0,0,4.0
2017,2,9,12,3,58,5,0,0,5.0
2017,2,9,12,3,59,5,0,0,9.0
2017,2,9,12,3,60,5,0,0,24.0
2017,2,9,12,3,61,5,0,0,25.0
2017,2,9,12,3,62,5,0,0,26.0
2017,2,9,12,3,63,5,0,0,30.0
2017,2,9,12,3,64,5,0,0,6.0
2017,2,9,12,3,65,5,0,0,12.0
2017,2,9,12,3,66,5,0,0,13.0
2017,2,9,12,3,67,5,0,0,15.0
2017,2,9,12,3,68,5,0,0,15.0
2017,2,9,12,3,69,5,0,0,8.0
2017,2,9,12,3,70,5,0,0,16.0
2017,2,9,12,3,71,5,0,0,8.0
2017,2,9,12,3,72,5,0,0,14.0
2017,2,9,12,3,73,5,0,0,16.0
2017,2,9,12,3,74,5,0,0,4.0
2017,2,9,12,3,75,5,0,0,8.0
2017,2,9,12,3,76,5,0,0,2.0
2017,2,9,12,3,77,5,0,0,8.0
2017,2,9,12,3,78,5,0,0,27.0
2017,2,9,12,3,79,5,0,0,32.0
2017,2,9,12,3,80,5,0,0,14.0
2017,2,9,12,3,81,5,0,0,11.0
2017,2,9,12,3,82,5,0,0,13.0
2017,2,9,12,3,83,5,0,0,13.0
2017,2,9,12,3,84,5,0,0,18.0
2017,2,9,12,3,85,5,0,0,14.0
2017,2,9,12,3,86,5,0,0,12.0
2017,2,9,12,3,87,5,0,0,33.0
2017,2,9,12,3,88,5,0,0,13.0
2017,2,9,12,3,89,5,0,0,12.0
2017,2,9,12,3,90,5,0,0,15.0
2017,2,9,12,3,91,5,0,0,4.0
2017,2,9,12,3,92,5,0,0,48.0
2017,2,9,12,3,93,5,0,0,28.0
2017,2,9,12,3,94,5,0,0,21.0
2017,2,9,12,3,95,5,0,0,5.0
2017,2,9,12,3,96,5,0,0,14.0
2017,2,9,12,3,97,5,0,0,15.0
2017,2,9,12,3,98,5,0,0,42.0
2017,2,9,12,3,99,5,0,0,42.0
2017,2,9,12,3,100,5,0,0,19.0
2017,2,9,13,3,51,6,0,0,7.0
2017,2,9,13,3,52,6,0,0,0.0
2017,2,9,13,3,53,6,0,0,1.0
2017,2,9,13,3,54,6,0,0,6.0
2017,2,9,13,3,55,6,0,0,5.0
2017,2,9,13,3,56,6,0,0,12.0
2017,2,9,13,3,57,6,0,0,2.0
2017,2,9,13,3,58,6,0,0,3.0
2017,2,9,13,3,59,6,0,0,14.0
2017,2,9,13,3,60,6,0,0,14.0
2017,2,9,13,3,61,6,0,0,10.0
2017,2,9,13,3,62,6,0,0,10.0
2017,2,9,13,3,63,6,0,0,17.0
2017,2,9,13,3,64,6,0,0,11.0
2017,2,9,13,3,65,6,0,0,14.0
2017,2,9,13,3,66,6,0,0,10.0
2017,2,9,13,3,67,6,0,0,21.0
2017,2,9,13,3,68,6,0,0,18.0
2017,2,9,13,3,69,6,0,0,8.0
2017,2,9,13,3,70,6,0,0,14.0
2017,2,9,13,3,71,6,0,0,12.0
2017,2,9,13,3,72,6,0,0,11.0
2017,2,9,13,3,73,6,0,0,19.0
2017,2,9,13,3,74,6,0,0,7.0
2017,2,9,13,3,75,6,0,0,11.0
2017,2,9,13,3,76,6,0,0,0.0
2017,2,9,13,3,77,6,0,0,11.0
2017,2,9,13,3,78,6,0,0,17.0
2017,2,9,13,3,79,6,0,0,15.0
2017,2,9,13,3,80,6,0,0,13.0
2017,2,9,13,3,81,6,0,0,10.0
2017,2,9,13,3,82,6,0,0,18.0
2017,2,9,13,3,83,6,0,0,15.0
2017,2,9,13,3,84,6,0,0,15.0
2017,2,9,13,3,85,6,0,0,13.0
2017,2,9,13,3,86,6,0,0,22.0
2017,2,9,13,3,87,6,0,0,34.0
2017,2,9,13,3,88,6,0,0,8.0
2017,2,9,13,3,89,6,0,0,20.0
2017,2,9,13,3,90,6,0,0,7.0
2017,2,9,13,3,91,6,0,0,5.0
2017,2,9,13,3,92,6,0,0,39.0
2017,2,9,13,3,93,6,0,0,23.0
2017,2,9,13,3,94,6,0,0,14.0
2017,2,9,13,3,95,6,0,0,5.0
2017,2,9,13,3,96,6,0,0,21.0
2017,2,9,13,3,97,6,0,0,13.0
2017,2,9,13,3,98,6,0,0,35.0
2017,2,9,13,3,99,6,0,0,29.0
2017,2,9,13,3,100,6,0,0,10.0
2017,2,9,14,3,51,7,0,0,7.0
2017,2,9,14,3,52,7,0,0,0.0
2017,2,9,14,3,53,7,0,0,1.0
2017,2,9,14,3,54,7,0,0,4.0
2017,2,9,14,3,55,7,0,0,10.0
2017,2,9,14,3,56,7,0,0,10.0
2017,2,9,14,3,57,7,0,0,5.0
2017,2,9,14,3,58,7,0,0,2.0
2017,2,9,14,3,59,7,0,0,6.0
2017,2,9,14,3,60,7,0,0,13.0
2017,2,9,14,3,61,7,0,0,11.0
2017,2,9,14,3,62,7,0,0,11.0
2017,2,9,14,3,63,7,0,0,14.0
2017,2,9,14,3,64,7,0,0,5.0
2017,2,9,14,3,65,7,0,0,8.0
2017,2,9,14,3,66,7,0,0,11.0
2017,2,9,14,3,67,7,0,0,22.0
2017,2,9,14,3,68,7,0,0,22.0
2017,2,9,14,3,69,7,0,0,10.0
2017,2,9,14,3,70,7,0,0,8.0
2017,2,9,14,3,71,7,0,0,11.0
2017,2,9,14,3,72,7,0,0,15.0
2017,2,9,14,3,73,7,0,0,25.0
2017,2,9,14,3,74,7,0,0,7.0
2017,2,9,14,3,75,7,0,0,12.0
2017,2,9,14,3,76,7,0,0,8.0
2017,2,9,14,3,77,7,0,0,14.0
2017,2,9,14,3,78,7,0,0,11.0
2017,2,9,14,3,79,7,0,0,12.0
2017,2,9,14,3,80,7,0,0,8.0
2017,2,9,14,3,81,7,0,0,10.0
2017,2,9,14,3,82,7,0,0,11.0
2017,2,9,14,3,83,7,0,0,18.0
2017,2,9,14,3,84,7,0,0,18.0
2017,2,9,14,3,85,7,0,0,18.0
2017,2,9,14,3,86,7,0,0,19.0
2017,2,9,14,3,87,7,0,0,38.0
2017,2,9,14,3,88,7,0,0,14.0
2017,2,9,14,3,89,7,0,0,16.0
